Date,Timezone,Ticker,ShortName,RedCode,Tier,Ccy,DocClause, Spread6m , Spread1y , Spread2y , Spread3y , Spread4y , Spread5y , Spread7y , Spread10y , Spread15y , Spread20y , Spread30y , Recovery ,DataRating,Sector,Region,Country,AvRating,ImpliedRating
20/Apr/18,L,UCOHLD,Utd Continental Hldgs Inc,9A104B,SNRFOR,USD,XR14,0.00326661,0.00376451,0.00591474,0.01148871,0.01711821,0.0232581,0.0291575,0.03180582,0.0338245,0.03453482,0.03508742,0.30625,,Industrials,N.Amer,United States,BB,B
20/Apr/18,L,UDRINC,UDR Inc,9J28B8,SNRFOR,USD,XR14,0.00143827,0.00199436,0.00376276,0.00564048,0.00809498,0.01064018,0.01369684,0.01627164,0.01784239,0.01850872,0.01890239,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,UHS,Unvl Health Svcs Inc,9A4C93,SNRFOR,USD,XR14,0.00096469,0.00129749,0.00230162,0.00361657,0.00557724,0.00743655,0.00981225,0.01177702,0.01302324,0.01362209,0.01361853,0.4,,Healthcare,N.Amer,United States,BB,BBB
20/Apr/18,L,UIS,Unisys Corp,999B35,SNRFOR,USD,XR14,0.00650357,0.00760753,0.01649993,0.03211496,0.04231685,0.05353437,0.06060543,0.06361614,0.06572109,0.06655545,0.06711039,0.4,,Technology,N.Amer,United States,B,CCC
20/Apr/18,L,UK,Un Carbide Corp,995AD9,SNRFOR,USD,XR14,0.01069834,0.01184028,0.01402379,0.0149317,0.01727726,0.01926592,0.01933285,0.02046923,0.02042758,0.02036179,0.02022173,0.4,,Basic Materials,N.Amer,United States,BBB,B
20/Apr/18,L,UNAIRL,UTD AIRLS INC,999C4G,SNRFOR,USD,XR14,0.00317545,0.00377432,0.00602057,0.0115646,0.01717636,0.02293248,0.0283706,0.03112232,0.03191913,0.03245088,0.0345334,0.31,,Industrials,N.Amer,United States,BBB,B
20/Apr/18,L,UNH,UnitedHealth Gp Inc,9A456T,SNRFOR,USD,XR14,0.0006428,0.0007309,0.00117477,0.00184329,0.00243451,0.00323183,0.00461251,0.00600335,0.00701262,0.00750704,0.00796669,0.4,,Healthcare,N.Amer,United States,A,AA
20/Apr/18,L,UNITIGR,Uniti Group Inc,9A4570,SNRFOR,USD,XR14,0.04674186,0.05203099,0.05259725,0.05672353,0.06134023,0.06463161,0.07061743,0.07203556,0.07353377,0.07422832,0.07480788,0.4,,Financials,N.Amer,United States,B,CCC
20/Apr/18,L,UNITREN,UTD RENTS NORTH AMERICA INC,9A249M,SNRFOR,USD,XR14,0.00134314,0.00151078,0.00234922,0.00504728,0.00842775,0.01219115,0.0159472,0.01820256,0.01966776,0.02036416,0.02069239,0.39,,Industrials,N.Amer,United States,BB,BB
20/Apr/18,L,UNMG,Unum Group,9A67BM,SNRFOR,USD,XR14,0.00200319,0.00218151,0.0037845,0.00528719,0.00690044,0.00843756,0.01080285,0.01218218,0.01328812,0.01380404,0.01299592,0.4,,Financials,N.Amer,United States,BBB,BBB
20/Apr/18,L,UNP,Un Pac Corp,997F99,SNRFOR,USD,XR14,0.00049001,0.00070505,0.00090894,0.0013225,0.00175123,0.00250119,0.0036431,0.00467632,0.00565197,0.00611688,0.00638207,0.4,,Industrials,N.Amer,United States,A,A
20/Apr/18,L,UPS,Utd Parcel Svc Inc,9A2443,SNRFOR,USD,XR14,0.00050317,0.00070035,0.00110773,0.00183385,0.0025607,0.00325659,0.00454653,0.00624836,0.00718153,0.0076878,0.00782399,0.4,,Industrials,N.Amer,United States,A,A
20/Apr/18,L,USB,U S Bancorp,992BGA,SNRFOR,USD,XR14,0.00054295,0.00078303,0.00102067,0.00149902,0.00201968,0.00261661,0.00394659,0.00522916,,,,0.4,,Financials,N.Amer,United States,AA,AA
20/Apr/18,L,USG,USG Corp,9J35BC,SNRFOR,USD,XR14,0.00375038,0.00411512,0.00688417,0.01352885,0.02008861,0.02543333,0.03184105,0.03355001,0.03424531,0.03444674,0.03463329,0.4,,Consumer Goods,N.Amer,United States,BB,B
20/Apr/18,L,USM,Utd Sts Cellular Corp,9A27EC,SNRFOR,USD,XR14,0.00184884,0.00310066,0.00462475,0.00744299,0.01115482,0.01533569,0.02190189,0.0251237,0.02387766,0.02389661,0.02359563,0.4,,Telecommunications Services,N.Amer,United States,BB,BB
20/Apr/18,L,USTLLC,UST LLC,9J378V,SNRFOR,USD,XR14,0.00039767,0.00050177,0.00076774,0.00117496,0.00167907,0.00220164,0.00313359,0.00407411,0.00476214,0.00511863,0.00549208,0.4,,Consumer Goods,N.Amer,United States,,AA
20/Apr/18,L,UTX,Utd Tech Corp,9A4318,SNRFOR,USD,XR14,0.00059879,0.00081414,0.00116009,0.00178428,0.00257457,0.00352128,0.00496283,0.00623561,0.00650055,0.00680783,0.00663754,0.4,,Industrials,N.Amer,United States,A,A
20/Apr/18,L,UVN,Univision Comms Inc,9A5D96,SNRFOR,USD,XR14,0.00339787,0.00380763,0.00717156,0.01207709,0.01758378,0.02346434,0.02962334,0.0307948,0.03124943,0.03144871,0.03130758,0.35,,Consumer Services,N.Amer,United States,B,B
20/Apr/18,L,UVV,Unvl Corp,9A479B,SNRFOR,USD,XR14,0.0005828,0.0008579,0.00160323,0.00292052,0.00475748,0.00655913,0.00938201,0.01119071,0.01208852,0.0125171,0.0129075,0.4,,Consumer Goods,N.Amer,United States,BBB,BBB
20/Apr/18,L,VALESA,Vale SA,PYFC7G,SNRFOR,USD,XR14,0.00358881,0.0045885,0.00622146,0.00792399,0.01105698,0.01372621,0.01788812,0.02030481,0.02040907,0.02046396,0.0198537,0.25,,Basic Materials,Lat.Amer,Brazil,BBB,BB
20/Apr/18,L,VALPIT,VALEANT PHARMACEUTICALS Intl INC,9AAA2L,SNRFOR,USD,XR14,0.00581958,0.01042518,0.02208557,0.03486272,0.04541271,0.05520232,0.05558661,0.05573565,0.05983537,0.06028859,0.0607065,0.39000128,,Healthcare,N.Amer,Canada,B,CCC
20/Apr/18,L,VCI,Valassis Comms Inc,9A9GEC,SNRFOR,USD,XR14,,,0.03852653,0.04079701,0.04369851,0.04570802,0.04682546,0.04789687,0.04866407,0.04898901,0.04922774,0.4,,Consumer Services,N.Amer,United States,BB,CCC
20/Apr/18,L,VERIZOM,Verizon MD LLC,9B57BN,SNRFOR,USD,XR14,0.00124087,0.0013848,0.00247074,0.00360998,0.00486102,0.00631872,0.00852665,0.01029574,,,,0.4,,Telecommunications Services,N.Amer,United States,,BBB
20/Apr/18,L,VFC,V F Corp,9A9A24,SNRFOR,USD,XR14,0.00133794,0.00147014,0.00237933,0.00378695,0.00535697,0.00743116,0.00985308,0.01173402,0.01318867,0.01388392,0.01400072,0.4,,Consumer Goods,N.Amer,United States,A,BBB
20/Apr/18,L,VIAINC,Viacom,9B7A8S,SNRFOR,USD,XR14,0.00085501,0.00109716,0.00245167,0.00415332,0.00638633,0.00904864,0.01275455,0.01369105,0.01468891,0.01517229,0.01545288,0.4,,Consumer Services,N.Amer,United States,BBB,BB
20/Apr/18,L,VIVNDI-ATVI,Activision Blizzard Inc,0A5572,SNRFOR,USD,XR14,0.01201514,0.01201437,0.01201488,0.01201666,0.01201921,0.01202213,0.01202855,0.01203904,0.01205728,0.01207548,0.01211016,0.4,,Consumer Goods,N.Amer,United States,BBB,BB
20/Apr/18,L,VLOC,Valero Energy Corp,9AAA4I,SNRFOR,USD,XR14,0.00050057,0.00059408,0.00096556,0.00178974,0.00283209,0.00404975,0.00649002,0.0092512,0.01148041,0.01240228,0.01269774,0.4,,Energy,N.Amer,United States,BBB,A
20/Apr/18,L,VMCo,Vulcan Matls Co,9BBA6K,SNRFOR,USD,XR14,0.00044071,0.00049382,0.00102429,0.00220068,0.00372931,0.0052226,0.01011365,0.01145429,0.01191176,0.01213325,0.01171082,0.4,,Industrials,N.Amer,United States,BBB,BBB
20/Apr/18,L,VMCo-LEGACY,Legacy Vulcan Corp,576B7F,SNRFOR,USD,XR14,0.00068305,0.00075413,0.00164494,0.00258854,0.00356833,0.00455336,0.00550585,0.00582653,0.0061381,0.00626499,0.00618741,0.4,,Industrials,N.Amer,United States,BBB,BBB
20/Apr/18,L,VMWARE,VMWARE INC,9BADB9,SNRFOR,USD,XR14,0.0100001,0.00999983,0.01000015,0.01000014,0.01000017,0.01000022,0.01000024,0.01000027,0.01000028,0.01000027,0.01000028,0.4,,Technology,N.Amer,United States,BBB,BB
20/Apr/18,L,VNO,Vornado Rlty Tr,9BB946,SNRFOR,USD,XR14,0.00157169,0.00175679,0.00363905,0.00544134,0.0073356,0.00946489,0.01215267,0.01375901,0.01442759,0.01490946,0.01506622,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,VNO-LP,Vornado Rlty LP,9BB947,SNRFOR,USD,XR14,0.00140678,0.00149843,0.00321614,0.00486445,0.0066802,0.00884758,0.01138153,0.01305648,0.01367824,0.014472,0.01439694,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,VOTOSA,Votorantim SA,PYH91F,SNRFOR,USD,CR14,0.00650372,0.00930881,0.01715442,0.0218598,0.02448145,0.02873097,0.03549755,0.03825522,0.03940695,0.04001341,0.0406932,0.325,,Industrials,Lat.Amer,Brazil,BB,B
20/Apr/18,L,VRZN,Verizon Comms Inc,9B579L,SNRFOR,USD,XR14,0.00156686,0.00190643,0.0026265,0.00340684,0.00442434,0.0058614,0.00834178,0.01028692,0.01188054,0.01259137,0.01355553,0.4,,Telecommunications Services,N.Amer,United States,BBB,BBB
20/Apr/18,L,VTR,VENTAS INC,9B49DL,SNRFOR,USD,XR14,0.00050385,0.00095394,0.00219827,0.00421194,0.0058531,0.00809496,0.01048898,0.01244721,,,,0.4,,Financials,N.Amer,United States,BBB,BBB
20/Apr/18,L,VTR-RealtyCap,Ventas Rlty Ltd Partnership,9B49DM,SNRFOR,USD,XR14,0.00051884,0.0009722,0.00220947,0.00423049,0.00589175,0.00811133,0.0104893,0.01244467,0.01321073,0.01359164,0.01336035,0.4,,Financials,N.Amer,United States,BBB,BBB
20/Apr/18,L,VWRFUN,VWR Fdg Inc,9A9C79,SNRFOR,USD,XR14,0.03728559,0.03833032,0.04071511,0.04414713,0.04783787,0.05044781,0.05275745,0.05467067,0.05632989,0.05723539,0.05785943,0.4,,Healthcare,N.Amer,United States,,CCC
20/Apr/18,L,VZ-BGLB,Verizon Business Glob LLC,9B57AL,SNRFOR,USD,XR14,0.00047541,0.00067332,0.00086234,0.00111284,0.00133651,0.00175841,0.00219196,0.00237894,,,,0.4,,Telecommunications Services,N.Amer,United States,,AA
20/Apr/18,L,VZW-Capital,Verizon Wireless Cap LLC,U3B42Q,SNRFOR,USD,XR14,0.0006487,0.00079757,0.0012118,0.00180198,0.00248288,0.00356334,0.00517252,0.0066439,0.0075788,0.00804496,0.00849917,0.4,,Telecommunications Services,N.Amer,United States,A,A
20/Apr/18,L,VZW-Cellco,Cellco Pship,1G626K,SNRFOR,USD,XR14,0.0005843,0.00073638,0.00085929,0.00153898,0.00206628,0.00333494,0.00522308,0.00679792,0.00787416,0.0084071,0.00892562,0.4,,Telecommunications Services,N.Amer,United States,A,AA
20/Apr/18,L,WAG,Walgreen Co,9C4564,SNRFOR,USD,XR14,0.00083159,0.00091537,0.0019584,0.00254008,0.00333658,0.00407759,0.00639329,0.00832841,0.00980586,0.01052533,0.01121449,0.4,,Consumer Services,N.Amer,United States,BBB,A
20/Apr/18,L,WALMINC,WALMART INC,9C58DM,SNRFOR,USD,XR14,0.00054573,0.00069658,0.00101762,0.00148723,0.00221088,0.00309165,0.00460499,0.00602787,0.00704203,0.00753766,0.00761031,0.4,,Consumer Services,N.Amer,United States,,AA
20/Apr/18,L,WEATHIN,Weatherford Intl LLC,9DB77M,SNRFOR,USD,XR14,0.01124047,0.02005824,0.03656132,0.05638304,0.06511563,0.072238,0.08085432,0.08277043,0.08167978,0.08381977,0.08201654,0.39142857,,Energy,N.Amer,United States,CCC,CCC
20/Apr/18,L,WECENE,WEC Energy Group Inc,9BBCC3,SNRFOR,USD,XR14,0.00129424,0.0015409,0.00271162,0.00389531,0.00500592,0.00620549,0.00730547,0.00826711,0.01000613,0.01099256,0.0129758,0.4,,Utilities,N.Amer,United States,A,BBB
20/Apr/18,L,WELLINC,Welltower Inc,9E544Q,SNRFOR,USD,XR14,0.0012439,0.00139995,0.00283832,0.00455079,0.00634025,0.00825274,0.00963288,0.01148119,0.01210128,0.01241575,0.01264241,0.4,,Financials,N.Amer,United States,BBB,BBB
20/Apr/18,L,WENDINT,Wendys Intl LLC,9E55DN,SNRFOR,USD,XR14,0.0022753,0.00318241,0.00549412,0.00957199,0.01425639,0.01884053,0.02479497,0.026498,0.0275339,0.02785267,0.02752709,0.4,,Consumer Services,N.Amer,United States,CCC,B
20/Apr/18,L,WESTMWV,WESTROCK MWV LLC,9F758Y,SNRFOR,USD,XR14,0.00043207,0.00059017,0.00071564,0.00116373,0.00182456,0.0027735,0.0041323,0.00544233,0.00623317,0.00691981,0.0069868,0.4,,Industrials,N.Amer,United States,BBB,A
20/Apr/18,L,WESTRKT,WestRock RKT Co,9F758Z,SNRFOR,USD,XR14,0.00750395,0.0094614,0.01217598,0.01454832,0.01816709,0.01973631,0.02158471,0.02393461,0.02638793,0.02776786,0.02951067,0.4,,Industrials,N.Amer,United States,,B
20/Apr/18,L,WESTUN,Westn Un Co,9EEH82,SNRFOR,USD,XR14,0.00202224,0.00279909,0.00467721,0.00730369,0.01011926,0.01283527,0.01547067,0.01807623,0.01984589,0.02055417,0.01877293,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,WFC,Wells Fargo & Co,9DDGBA,SNRFOR,USD,XR14,0.00133513,0.00173327,0.00260769,0.00346256,0.00436176,0.00540255,0.00721765,0.00864574,0.00971139,0.01020871,0.01074784,0.40142857,,Financials,N.Amer,United States,A,A
20/Apr/18,L,WFC-BankNA,Wells Fargo Bk NA,9DDH8V,SNRFOR,USD,XR14,0.00111561,0.00144242,0.00213691,0.00294966,0.00383983,0.00488267,0.00652909,0.00785188,0.0089583,0.00949246,0.00999716,0.4,,Financials,N.Amer,United States,AA,A
20/Apr/18,L,WFT,Weatherford Itl Ltd,GPE58H,SNRFOR,USD,XR14,0.01278008,0.02340078,0.03764562,0.05690376,0.06564784,0.07252818,0.07568676,0.07639593,,,,0.355,,Energy,N.Amer,Bermuda,CCC,CCC
20/Apr/18,L,WHPEC,Whiting Petroleum Corp,9FC9BF,SNRFOR,USD,XR14,0.00453874,0.0068647,0.01227367,0.01727821,0.02202977,0.02668682,0.02667641,0.02665359,0.02640199,0.02625358,0.02604473,0.395,,Energy,N.Amer,United States,B,B
20/Apr/18,L,WHR,Whirlpool Corp,9F9652,SNRFOR,USD,XR14,0.00079801,0.00096386,0.00190827,0.00355085,0.00563705,0.00793767,0.01098446,0.0123727,0.0134818,0.01397199,0.01409374,0.4,,Consumer Goods,N.Amer,United States,BBB,BBB
20/Apr/18,L,WILLIPA,Williams Partners,9FFDDU,SNRFOR,USD,XR14,0.00083204,0.00121092,0.0023243,0.00446526,0.00696396,0.00965885,0.01493074,0.01640334,0.01762736,0.01791059,0.01778604,0.4,,Energy,N.Amer,United States,BBB,BB
20/Apr/18,L,WINDSSE,Windstream Services LLC,9GAB9H,SNRFOR,USD,XR14,0.29469091,0.26310358,0.21664717,0.21353534,0.2253204,0.24135917,0.24180606,0.23672974,0.23951162,,,0.35728571,,Telecommunications Services,N.Amer,United States,B,CCC
20/Apr/18,L,WLP-AnthemHold,Anthem Hldg Corp,039DAI,SNRFOR,USD,XR14,0.00095594,0.00130531,0.00179182,0.00235342,0.00359147,0.00469074,0.00667575,0.00801083,0.00910639,0.00963589,0.01013487,0.4,,Healthcare,N.Amer,United States,A,A
20/Apr/18,L,WMB,WILLIAMS COS INC,9FFD9C,SNRFOR,USD,XR14,0.00136097,0.00158541,0.00230695,0.00441363,0.00700748,0.00957957,0.01347636,0.01576409,0.01736473,0.01731699,0.01766913,0.4,,Energy,N.Amer,United States,BB,BB
20/Apr/18,L,WMI,Waste Mgmt Inc,9D516R,SNRFOR,USD,XR14,0.00060218,0.00070374,0.00137665,0.00203672,0.00307675,0.00414275,0.00651274,0.00813915,0.00930194,0.00986226,0.01038794,0.4,,Industrials,N.Amer,United States,BBB,BBB
20/Apr/18,L,WOR,Worthington Inds Inc,9H9992,SNRFOR,USD,XR14,,,,0.01284034,0.01450329,0.01612,0.0168379,0.01743804,0.01787695,0.01809782,0.01832018,0.4,,Basic Materials,N.Amer,United States,BBB,BB
20/Apr/18,L,WRE,WA Real Estate Invt Tr,9CCFB8,SNRFOR,USD,XR14,0.00241143,0.00307326,0.00507988,0.00725139,0.01040473,0.01362795,0.01800011,0.02224227,0.02406857,0.02488411,0.02554702,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,WRI,Weingarten Rlty Invs,9DCFB5,SNRFOR,USD,XR14,0.00195258,0.00285155,0.00525724,0.00768924,0.01022337,0.01328236,0.01602112,0.01822007,0.01868387,0.01898938,0.01669897,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,WWCORP,Wyndham Worldwide Corp,9HB41W,SNRFOR,USD,XR14,0.00256572,0.00282148,0.00446731,0.00625984,0.00863961,0.01075521,0.01416404,0.01631391,0.01766524,0.01826397,0.01859117,0.4,,Consumer Services,N.Amer,United States,BBB,BB
20/Apr/18,L,WY,Weyerhaeuser Co,9F837C,SNRFOR,USD,XR14,0.0007272,0.00084204,0.00147794,0.00257577,0.00384611,0.00547993,0.00812871,0.00991034,0.0113782,0.01216967,0.01222494,0.4,,Basic Materials,N.Amer,United States,BBB,BBB
20/Apr/18,L,WYELLC,WYETH LLC,9HB32H,SNRFOR,USD,XR14,0.00028595,0.00043379,0.00054068,0.00072053,0.00103797,0.00133498,0.00181114,0.00225176,0.00262105,0.00281264,0.00301415,0.4,,Healthcare,N.Amer,United States,A,AA
20/Apr/18,L,WYNN,Wynn Las Vegas LLC,9HB44I,SNRFOR,USD,XR14,0.00235212,0.00337896,0.00501079,0.0077,0.01193104,0.01652532,,,,,,0.4,,Consumer Services,N.Amer,United States,B,BB
20/Apr/18,L,X,Utd Sts Stl Corp,9A389S,SNRFOR,USD,XR14,0.00145497,0.00182536,0.00439954,0.00841726,0.01432298,0.02106641,0.03071377,0.03474094,0.03791968,0.03924803,0.04020281,0.39375,,Basic Materials,N.Amer,United States,B,B
20/Apr/18,L,XEL,Xcel Engy Inc,9HBBHK,SNRFOR,USD,XR14,0.00079732,0.00107961,0.00185608,0.00271071,0.00398551,0.00523434,0.00703556,0.00876156,0.0101416,0.01078045,0.01132897,0.4,,Utilities,N.Amer,United States,A,A
20/Apr/18,L,XEL-NRGInc,NRG Energy Inc,68BCAE,SNRFOR,USD,XR14,0.00166262,0.00241337,0.00440353,0.00819601,0.01349571,0.01886193,0.02537702,0.02674389,0.02684841,0.02690994,0.02704733,0.4,,Utilities,N.Amer,United States,BB,B
20/Apr/18,L,XOM,Exxon Mobil Corp,3D254H,SNRFOR,USD,XR14,0.00072829,0.00081653,0.00137598,0.0020232,0.0026444,0.00345881,0.00444596,0.00518167,0.00577658,0.00607765,0.00600267,0.4,,Energy,N.Amer,United States,AA,A
20/Apr/18,L,XOM-MobilCorp,Mobil Corp,6G775E,SNRFOR,USD,XR14,0.00077663,0.00085647,0.00136754,0.00198031,0.0026576,0.00351401,0.00454702,0.00533259,0.00574001,0.00595393,0.00597372,0.4,,Energy,N.Amer,United States,AA,A
20/Apr/18,L,XPOCNW,XPO CNW Inc,9HBAGO,SNRFOR,USD,XR14,0.00424695,0.00583362,0.01197505,0.01820042,0.0239443,0.03140662,0.03465833,0.03632517,0.03731887,0.03771961,0.03779159,0.4,,Industrials,N.Amer,United States,,B
20/Apr/18,L,XRX,Xerox Corp,9HC533,SNRFOR,USD,XR14,0.00089334,0.00142191,0.00245333,0.004408,0.00699752,0.01013654,0.01368764,0.015453,0.0160793,0.01645857,0.01513239,0.4,,Technology,N.Amer,United States,BBB,BB
20/Apr/18,L,XTO,XTO Engy Inc,9HBBD2,SNRFOR,USD,XR14,0.00090025,0.00095192,0.00119958,0.00177322,0.00237897,0.00319004,0.00408653,0.00492915,0.00537711,0.00559749,0.0070032,0.4,,Energy,N.Amer,United States,AAA,A
20/Apr/18,L,YGOLD,Yamana Gold Inc,9HCA80,SNRFOR,USD,XR14,0.0056117,0.00629585,0.00792826,0.00963706,0.01319487,0.01589561,0.01943819,0.02263733,0.02478315,0.02575996,0.02661501,0.4,,Basic Materials,N.Amer,Canada,BBB,BB
20/Apr/18,L,YPF,YPF SA,PYHHG4,SNRFOR,USD,CR14,0.02727878,0.03092349,0.03409784,0.03681333,0.03799471,0.03884363,0.03963526,0.04022924,0.04061897,0.04083858,0.04093952,0.25,,Energy,Lat.Amer,Argentina,B,B
20/Apr/18,L,YRCWWI,YRC Worldwide Inc,9HC66D,SNRFOR,USD,XR14,0.07743825,0.06148922,0.06438678,0.06626979,0.06616553,0.06507019,0.06706894,0.06678948,0.06530129,0.0636671,0.06143176,0.285,,Industrials,N.Amer,United States,B,CCC
20/Apr/18,L,YRK,York Intl Corp,9HECD7,SNRFOR,USD,XR14,,0.00133308,0.00147336,0.00165316,0.00191213,0.00223366,0.0028659,,,,,0.4,,Consumer Goods,N.Amer,United States,,AA
20/Apr/18,L,YUM,YUM Brands Inc,9HGCDH,SNRFOR,USD,XR14,0.00102551,0.00110513,0.00196614,0.00358908,0.0060667,0.00844848,0.0128811,0.01604666,0.01840574,0.01949442,0.01967136,0.4,,Consumer Services,N.Amer,United States,BB,BBB
20/Apr/18,L,ZIMMBIO,Zimmer Biomet Hldgs Inc,9HHEBL,SNRFOR,USD,XR14,0.00411877,0.00452284,0.00589209,0.00732315,0.00993653,0.01218766,0.01554953,0.01870783,0.0210889,0.022413,0.02362978,0.4,,Healthcare,N.Amer,United States,BBB,BB
20/Apr/18,L,AMCOR,Amcor Ltd,0C575S,SNRFOR,USD,MR14,0.00082427,0.00103669,0.00180934,0.00271406,0.00377392,0.00485641,0.00683915,0.00806644,0.00830763,0.00842836,0.00854799,0.4,,Industrials,Oceania,Australia,BBB,BBB
20/Apr/18,L,AMPAU-BankLtd,AMP Bk Ltd,QQ366D,SNRFOR,USD,MR14,,,0.00266839,0.00417425,0.00567243,0.00719901,0.00961055,0.01153178,0.0121688,0.01246499,0.01289961,0.4,,Financials,Oceania,Australia,A,BBB
20/Apr/18,L,AMPAU-GpHldg,AMP Gp Hldgs Ltd,GG3682,SNRFOR,USD,MR14,0.00113033,0.00141275,0.00224352,0.00315912,0.00426046,0.00551038,0.00744282,0.00888655,0.00889468,0.00989509,0.00892084,0.4,,Financials,Oceania,Australia,A,A
20/Apr/18,L,ANZ,Aust & New Zld Bkg Gp Ltd,0F777A,SNRFOR,USD,MR14,0.00093845,0.00106197,0.00186811,0.00278558,0.00391156,0.00513622,0.00685443,0.0080782,0.00851343,0.00863007,0.00875108,0.4,,Financials,Oceania,Australia,AA,A
20/Apr/18,L,ASCILIM,ASCIANO LTD,QQ5ACR,SNRFOR,USD,MR14,0.00250166,0.00328211,0.00553164,0.00782186,0.00978288,0.01219349,0.01498248,0.01717225,0.01612297,0.01556207,0.01496071,0.4,,Industrials,Oceania,Australia,BBB,BB
20/Apr/18,L,AURINET,AURIZON NETWORK PTY LTD,QQ6FEW,SNRFOR,USD,MR14,0.00184823,0.00251303,0.0036602,0.00495933,0.00638986,0.00833333,0.01083543,0.01311233,0.01430576,0.01508829,0.01593985,0.4,,Energy,Oceania,Australia,BBB,BB
20/Apr/18,L,AUSNSER,AUSNET SERVICES HLDGS PTY LTD,QQ7781,SNRFOR,USD,MR14,0.00110999,0.0014598,0.00224707,0.00347187,0.00474606,0.00633491,0.00823004,0.00964646,0.00965244,0.00965122,0.00965001,0.4,,Utilities,Oceania,Australia,A,BBB
20/Apr/18,L,AWCAU,Alumina Ltd,0C4425,SNRFOR,USD,MR14,0.00392802,0.00554976,0.01101018,0.01638786,0.02163211,0.02670095,0.030301,0.03372496,0.03523528,0.03580467,0.03608551,0.4,,Basic Materials,Oceania,Australia,BB,B
20/Apr/18,L,BHP,BHP Billiton Ltd,08GE66,SNRFOR,USD,MR14,0.00079401,0.00091714,0.00161138,0.00242376,0.00321457,0.00417847,0.00577003,0.00690374,0.0072982,0.00759495,0.00781706,0.4,,Basic Materials,Oceania,Australia,A,A
20/Apr/18,L,BHP-NIKWES,BHP Billiton Nickel West Pty Ltd,QR5CHO,SNRFOR,USD,MR14,0.00072462,0.00083866,0.00162283,0.00247328,0.00331203,0.00419975,0.00591529,0.00717681,0.00787203,0.00821536,0.00854891,0.4,,Basic Materials,Oceania,Australia,A,A
20/Apr/18,L,BOQU,Bk Of Queensland Ltd,QR39GP,SNRFOR,USD,MR14,0.01179219,0.01364214,0.01507387,0.01640164,0.0175993,0.01870725,0.01975351,0.02005415,0.0199646,0.01989063,0.01978823,0.4,,Financials,Oceania,Australia,A,B
20/Apr/18,L,BORAU,Origin Engy Ltd,QX8771,SNRFOR,USD,MR14,0.00570826,0.00724067,0.0089853,0.01080693,0.01225904,0.01310719,0.0139109,0.01467484,,,,0.4,,Utilities,Oceania,Australia,BBB,BB
20/Apr/18,L,CBA,Comwlth Bk Aust,2C2983,SNRFOR,USD,MR14,0.00101429,0.00112924,0.00196916,0.00289929,0.00406831,0.00532462,0.00707967,0.00818386,0.00855223,0.00864265,0.00875757,0.4,,Financials,Oceania,Australia,AA,A
20/Apr/18,L,CGJ,COLES GROUP Ltd,QS8823,SNRFOR,USD,MR14,0.00071701,0.0008996,0.00168563,0.00256019,0.00352449,0.00455864,0.0063784,0.00784268,0.01050289,0.01175369,0.01282347,0.4,,Consumer Services,Oceania,Australia,,BBB
20/Apr/18,L,CHORLIM,CHORUS LTD,QS5CEJ,SNRFOR,USD,MR14,0.00096987,0.00133783,0.00238498,0.00369715,0.0052598,0.00688275,0.00988911,0.01157257,0.01048481,0.00991983,0.00933759,0.4,,Telecommunications Services,Oceania,New Zealand,BBB,BBB
20/Apr/18,L,COCA,Coca Cola Amatil Ltd,1AA18D,SNRFOR,USD,MR14,0.00065812,0.0007688,0.00139404,0.00215504,0.00292057,0.00373046,0.0055727,0.00722025,0.00724886,0.00728408,0.00735284,0.4,,Consumer Goods,Oceania,Australia,BBB,BBB
20/Apr/18,L,CROWNRE,CROWN RESORTS LTD,QT316R,SNRFOR,USD,MR14,0.00135457,0.00187654,0.00377553,0.00574207,0.00772259,0.00982031,0.01310375,0.01559732,0.01551107,0.01543999,0.01534017,0.4,,Consumer Services,Oceania,Australia,BBB,BB
20/Apr/18,L,CSRLTD,CSR Ltd,1D89CF,SNRFOR,USD,MR14,0.00080065,0.00108229,0.00193744,0.00286504,0.00387021,0.00494843,0.00645606,0.00750845,0.00715413,0.00698121,0.00681852,0.4,,Industrials,Oceania,Australia,BBB,BBB
20/Apr/18,L,CTXAU,Caltex Aust Ltd,QRAHGC,SNRFOR,USD,MR14,0.00219039,0.00287997,0.00400981,0.00574576,0.00683088,0.00859481,0.01011363,0.01115914,0.01144779,0.01173077,0.01228972,0.4,,Energy,Oceania,Australia,BBB,BBB
20/Apr/18,L,FCGNZ,FONTERRA CO OPERATIVE GROUP Ltd,QTCB2E,SNRFOR,USD,MR14,0.00219134,0.00292763,0.00412731,0.00539773,0.00669758,0.00768891,0.00816114,0.00852999,0.00877497,0.00900622,0.00906025,0.4,,Consumer Goods,Oceania,New Zealand,A,BBB
20/Apr/18,L,FMG06,FMG Res AUGUST 2006 PTY LTD,QTCA92,SNRFOR,USD,MR14,,,,0.04617062,0.04997391,0.05229026,0.05469045,0.05474739,,,,0.4,,Basic Materials,Oceania,Australia,BB,CCC
